ud.car_no,_c1,dd
皖AB7A82,1,0.2
皖AB7T62,2,0.4
皖AB7U05,1,0.2
皖AB853A,1,0.2
皖AB8B59,1,0.2
皖AB8B97,4,0.8
皖AB8K72,1,0.2
皖AB8P82,13,2.6
皖AB8W21,1,0.2
皖AB929D,1,0.2
皖AB991Q,2,0.4
皖AB9B23,1,0.2
皖AB9J70,1,0.2
皖ABA015,5,1.0
皖ABC873,1,0.2
皖ABD197,1,0.2
皖ABD923,1,0.2
皖ABE527,2,0.4
皖ABE682,1,0.2
皖ABF250,1,0.2
皖ABF270,6,1.2000000000000002
皖ABF689,1,0.2
皖ABJ077,1,0.2
皖ABJ951,1,0.2
皖ABK569,1,0.2
皖ABK903,3,0.6000000000000001
皖ABL837,2,0.4
皖ABM649,2,0.4
皖ABN359,4,0.8
皖ABQ171,2,0.4
皖ABR088,1,0.2
皖ABS221,2,0.4
皖ABS304,2,0.4
皖ABS662,2,0.4
皖ABT553,1,0.2
皖ABT755,3,0.6000000000000001
皖ABV746,1,0.2
皖ABV842,2,0.4
皖ABX602,1,0.2
皖ABY511,4,0.8
皖AC005X,1,0.2
皖AC022T,1,0.2
皖AC0457,2,0.4
皖AC053N,1,0.2
皖AC057C,3,0.6000000000000001
皖AC073B,6,1.2000000000000002
皖AC083V,1,0.2
皖AC0C93,4,0.8
皖AC1300,1,0.2
皖AC1C58,1,0.2
皖AC1D87,2,0.4
皖AC1Q17,1,0.2
皖AC1R82,1,0.2
皖AC262V,1,0.2
皖AC263X,1,0.2
皖AC299P,2,0.4
皖AC2B00,2,0.4
皖AC2B89,1,0.2
皖AC2H57,4,0.8
皖AC2P29,47,9.4
皖AC2W87,1,0.2
皖AC3352,1,0.2
皖AC360J,1,0.2
皖AC361U,2,0.4
皖AC371A,5,1.0
皖AC3E62,1,0.2
皖AC3F02,1,0.2
皖AC3K26,1,0.2
皖AC3K57,1,0.2
皖AC400Y,1,0.2
皖AC430C,1,0.2
皖AC5507,1,0.2
皖AC577Y,1,0.2
皖AC590E,2,0.4
皖AC592S,2,0.4
皖AC5N02,1,0.2
皖AC5R50,2,0.4
皖AC5S83,1,0.2
皖AC5U96,1,0.2
皖AC609U,2,0.4
皖AC6244,2,0.4
皖AC651X,1,0.2
皖AC6C83,1,0.2
皖AC6E55,1,0.2
皖AC6F65,1,0.2
皖AC6K68,1,0.2
皖AC6L16,7,1.4000000000000001
皖AC6N90,1,0.2
皖AC6Q90,1,0.2
皖AC6W90,1,0.2
皖AC726V,2,0.4
皖AC7635,4,0.8
皖AC765T,2,0.4
皖AC797R,2,0.4
皖AC8165,1,0.2
皖AC8H72,1,0.2
皖AC8V22,1,0.2
皖AC931T,1,0.2
皖AC952T,2,0.4
皖AC9739,2,0.4
皖AC991Q,5,1.0
皖AC9B02,1,0.2
皖AC9E91,1,0.2
皖AC9F12,1,0.2
皖AC9F50,1,0.2
皖AC9G95,2,0.4
皖AC9P27,2,0.4
皖AC9P30,1,0.2
皖AC9Q27,1,0.2
皖AC9S51,1,0.2
皖AC9S82,8,1.6
皖AC9T88,5,1.0
皖ACC244,1,0.2
皖ACC2604,1,0.2
皖ACC343,2,0.4
皖ACE570,1,0.2
皖ACF076,3,0.6000000000000001
皖ACG879,1,0.2
皖ACJ150,2,0.4
皖ACK265,1,0.2
皖ACK561,2,0.4
皖ACN063,3,0.6000000000000001
皖ACP361,3,0.6000000000000001
皖ACQ171,1,0.2
皖ACQ213,1,0.2
皖ACS911,2,0.4
皖ACT418,1,0.2
皖ACT704,2,0.4
皖ACW190,1,0.2
皖ACW787,2,0.4
皖ACY137,2,0.4
皖ACY268,1,0.2
皖AD019E,1,0.2
皖AD026E,1,0.2
皖AD0713,1,0.2
皖AD071Z,1,0.2
皖AD077B,2,0.4
皖AD087G,4,0.8
皖AD087L,1,0.2
皖AD08800,1,0.2
皖AD0H57,1,0.2
皖AD0W76,1,0.2
皖AD150Z,2,0.4
皖AD1J71,4,0.8
皖AD1Q51,1,0.2
皖AD1T75,1,0.2
皖AD1U13,4,0.8
皖AD1X77,1,0.2
皖AD225F,1,0.2
皖AD2676,2,0.4
皖AD29878,2,0.4
皖AD2A83,3,0.6000000000000001
皖AD2W98,3,0.6000000000000001
皖AD2X75,1,0.2
皖AD2Y44,1,0.2
皖AD310Q,6,1.2000000000000002
皖AD322N,2,0.4
皖AD38788,14,2.8000000000000003
皖AD3922,1,0.2
皖AD3C61,2,0.4
皖AD3V50,4,0.8
皖AD412J,10,2.0
皖AD4958,1,0.2
皖AD4L68,3,0.6000000000000001
皖AD501E,3,0.6000000000000001
皖AD503U,1,0.2
皖AD531N,3,0.6000000000000001
皖AD556R,59,11.8
皖AD585Q,4,0.8
皖AD588U,2,0.4
皖AD596Q,1,0.2
皖AD5G02,2,0.4
皖AD664M,1,0.2
皖AD6B08,1,0.2
皖AD6D28,1,0.2
皖AD6E05,1,0.2
皖AD6J70,1,0.2
皖AD775Q,2,0.4
皖AD7L53,4,0.8
皖AD8386,5,1.0
皖AD871Y,1,0.2
皖AD893A,2,0.4
皖AD8D59,2,0.4
皖AD8E62,2,0.4
皖AD916T,2,0.4
皖AD970M,2,0.4
皖AD995P,1,0.2
皖AD9J00,1,0.2
皖AD9J17,10,2.0
皖AD9V13,1,0.2
皖ADA209,1,0.2
皖ADA345,2,0.4
皖ADA624,1,0.2
皖ADA833,1,0.2
皖ADD918,1,0.2
皖ADE312,3,0.6000000000000001
皖ADG791,2,0.4
皖ADJ043,2,0.4
皖ADK495,2,0.4
皖ADL591,1,0.2
皖ADL717,1,0.2
皖ADN351,1,0.2
皖ADN531,1,0.2
皖ADR152,1,0.2
皖ADR370,5,1.0
皖ADT053,2,0.4
皖ADT376,1,0.2
皖ADU973,1,0.2
皖ADW187,2,0.4
皖ADX102,1,0.2
皖ADX478,1,0.2
皖ADZ781,1,0.2
皖AE003Z,1,0.2
皖AE007H,7,1.4000000000000001
皖AE021G,2,0.4
皖AE089F,3,0.6000000000000001
皖AE091L,1,0.2
皖AE0G89,2,0.4
皖AE0Y26,1,0.2
皖AE1P12,2,0.4
皖AE1R85,1,0.2
皖AE1Y95,1,0.2
皖AE205B,1,0.2
皖AE208Y,1,0.2
皖AE2M98,2,0.4
皖AE2Q80,1,0.2
皖AE338B,1,0.2
皖AE3615,1,0.2
皖AE370F,2,0.4
皖AE3C06,1,0.2
皖AE3F65,1,0.2
皖AE3H01,1,0.2
皖AE3N12,1,0.2
皖AE3R92,2,0.4
皖AE3Y56,1,0.2
皖AE4061,1,0.2
皖AE4H88,3,0.6000000000000001
皖AE513S,3,0.6000000000000001
皖AE526N,1,0.2
皖AE528F,5,1.0
皖AE535Z,3,0.6000000000000001
皖AE536M,2,0.4
皖AE5E71,1,0.2
皖AE5Q21,2,0.4
皖AE620R,1,0.2
皖AE6G81,1,0.2
皖AE6H51,1,0.2
皖AE6Y58,1,0.2
皖AE727F,1,0.2
皖AE791M,1,0.2
皖AE7E71,1,0.2
皖AE7H58,1,0.2
皖AE803A,2,0.4
皖AE8857,2,0.4
皖AE8B68,3,0.6000000000000001
皖AE8F20,2,0.4
皖AE8Q15,4,0.8
皖AE9A86,1,0.2
皖AE9H03,1,0.2
皖AE9K72,2,0.4
皖AE9M66,3,0.6000000000000001
皖AEA995,1,0.2
皖AEB313,1,0.2
皖AEB711,1,0.2
皖AEC927,4,0.8
皖AEF730,4,0.8
皖AEG257,1,0.2
皖AEJ941,1,0.2
皖AEJ961,1,0.2
皖AEN722,1,0.2
皖AEP139,1,0.2
皖AEP781,3,0.6000000000000001
皖AEP870,3,0.6000000000000001
皖AEP930,3,0.6000000000000001
皖AEQ778,4,0.8
皖AEQ973,1,0.2
皖AER000,1,0.2
皖AER113,1,0.2
皖AET723,2,0.4
皖AEV040,1,0.2
皖AEV082,2,0.4
皖AEW209,2,0.4
皖AEW351,2,0.4
皖AEX022,1,0.2
皖AEX525,14,2.8000000000000003
皖AEX863,1,0.2
皖AEX879,1,0.2
皖AEY982,1,0.2
皖AF00160,2,0.4
皖AF0407,2,0.4
皖AF0936,3,0.6000000000000001
皖AF0E59,1,0.2
皖AF0E83,7,1.4000000000000001
皖AF0P91,5,1.0
皖AF0T05,1,0.2
皖AF128B,3,0.6000000000000001
皖AF131K,2,0.4
皖AF1575,1,0.2
皖AF167N,4,0.8
皖AF172K,2,0.4
皖AF1823,2,0.4
皖AF1970,3,0.6000000000000001
皖AF1P20,3,0.6000000000000001
皖AF1S76,1,0.2
皖AF227Z,1,0.2
皖AF260D,5,1.0
皖AF263Z,4,0.8
皖AF287U,1,0.2
皖AF299E,1,0.2
皖AF2E77,1,0.2
皖AF2H30,1,0.2
皖AF353X,1,0.2
皖AF3G63,1,0.2
皖AF3N81,4,0.8
皖AF3R97,2,0.4
皖AF3T32,4,0.8
皖AF3W60,1,0.2
皖AF3Z78,5,1.0
皖AF488R,2,0.4
皖AF552Q,6,1.2000000000000002
皖AF5595,1,0.2
皖AF581M,1,0.2
皖AF587T,2,0.4
皖AF5964,2,0.4
皖AF5P96,1,0.2
皖AF5R10,2,0.4
皖AF5X88,4,0.8
皖AF6048,2,0.4
皖AF622E,1,0.2
皖AF622M,1,0.2
皖AF6C77,2,0.4
皖AF6C80,3,0.6000000000000001
皖AF6Q10,2,0.4
皖AF6Y63,3,0.6000000000000001
皖AF6Z35,1,0.2
皖AF732N,5,1.0
皖AF7552,2,0.4
皖AF7N56,1,0.2
皖AF819F,2,0.4
皖AF863Z,6,1.2000000000000002
皖AF873B,1,0.2
皖AF8T69,1,0.2
皖AF8V80,1,0.2
皖AF8W70,1,0.2
皖AF8Z81,1,0.2
皖AF949W,1,0.2
皖AF9964,1,0.2
皖AF9B57,2,0.4
皖AF9H67,2,0.4
皖AF9K09,3,0.6000000000000001
皖AF9M03,2,0.4
皖AF9N25,1,0.2
皖AF9U13,2,0.4
皖AFA232,1,0.2
皖AFA408,2,0.4
皖AFE867,2,0.4
皖AFG272,3,0.6000000000000001
皖AFH458,2,0.4
皖AFH545,1,0.2
皖AFK642,1,0.2
皖AFK683,15,3.0
皖AFN257,1,0.2
皖AFN702,3,0.6000000000000001
皖AFP672,4,0.8
皖AFP811,1,0.2
皖AFQ076,2,0.4
皖AFQ709,7,1.4000000000000001
皖AFQ877,2,0.4
皖AFQ971,2,0.4
皖AFU072,1,0.2
皖AFU252,2,0.4
皖AFU262,4,0.8
皖AFU721,1,0.2
皖AFV466,2,0.4
皖AFV883,2,0.4
皖AFW062,1,0.2
皖AFX276,3,0.6000000000000001
皖AFY185,8,1.6
皖AFY946,1,0.2
皖AFZ252,1,0.2
皖AFZ749,2,0.4
皖AG036X,2,0.4
皖AG051F,1,0.2
皖AG056Q,3,0.6000000000000001
皖AG067A,8,1.6
皖AG070P,1,0.2
皖AG091K,2,0.4
皖AG0B51,2,0.4
皖AG0D68,1,0.2
皖AG0G31,2,0.4
皖AG0X36,4,0.8
皖AG121A,2,0.4
皖AG183L,1,0.2
皖AG1A90,3,0.6000000000000001
皖AG1B06,1,0.2
皖AG1D00,1,0.2
皖AG1P16,1,0.2
皖AG1P72,1,0.2
皖AG1X63,1,0.2
皖AG219R,1,0.2
皖AG224B,1,0.2
皖AG227M,3,0.6000000000000001
皖AG251Y,5,1.0
皖AG2C82,1,0.2
皖AG2R38,7,1.4000000000000001
皖AG2T01,1,0.2
皖AG2U78,1,0.2
皖AG3139,2,0.4
皖AG313N,1,0.2
皖AG345H,2,0.4
皖AG386L,1,0.2
皖AG3E18,1,0.2
皖AG3L38,6,1.2000000000000002
皖AG502Y,2,0.4
皖AG522R,11,2.2
皖AG535Q,1,0.2
皖AG587H,1,0.2
皖AG5H18,1,0.2
皖AG5P38,3,0.6000000000000001
皖AG601D,1,0.2
皖AG610K,3,0.6000000000000001
皖AG655A,1,0.2
皖AG6N66,1,0.2
皖AG6R92,2,0.4
皖AG705U,3,0.6000000000000001
皖AG7M87,1,0.2
皖AG7R85,1,0.2
皖AG8096,1,0.2
皖AG812R,2,0.4
皖AG819U,5,1.0
皖AG8353,1,0.2
皖AG863R,5,1.0
皖AG8H05,1,0.2
皖AG8R69,1,0.2
皖AG8T03,1,0.2
皖AG8W03,1,0.2
皖AG917G,1,0.2
皖AG9187,2,0.4
皖AG9E16,4,0.8
皖AGD370,3,0.6000000000000001
皖AGF740,1,0.2
皖AGG534,1,0.2
皖AGK078,2,0.4
皖AGK232,1,0.2
皖AGK718,3,0.6000000000000001
皖AGP087,1,0.2
皖AGP993,1,0.2
皖AGQ132,2,0.4
皖AGT926,1,0.2
皖AGU050,1,0.2
皖AGU161,8,1.6
皖AGU285,2,0.4
皖AGU719,1,0.2
皖AGV509,1,0.2
皖AGZ178,5,1.0
皖AH0199,1,0.2
皖AH030M,3,0.6000000000000001
皖AH033U,1,0.2
皖AH043B,1,0.2
皖AH0449,1,0.2
皖AH056V,1,0.2
皖AH073F,1,0.2
皖AH0A79,2,0.4
皖AH0E10,1,0.2
皖AH0H31,2,0.4
皖AH0N62,10,2.0
皖AH156N,1,0.2
皖AH1H79,1,0.2
皖AH1L10,2,0.4
皖AH1T48,3,0.6000000000000001
皖AH1U83,1,0.2
皖AH205L,2,0.4
皖AH237B,1,0.2
皖AH2566,1,0.2
皖AH267Z,1,0.2
皖AH278U,1,0.2
皖AH283A,1,0.2
皖AH292K,1,0.2
皖AH2E36,2,0.4
皖AH2H80,1,0.2
皖AH2P08,5,1.0
皖AH2W08,1,0.2
皖AH3150,1,0.2
皖AH3235,1,0.2
皖AH3456,1,0.2
皖AH350E,2,0.4
皖AH3G92,1,0.2
皖AH3H27,2,0.4
皖AH3M85,1,0.2
皖AH3W71,2,0.4
皖AH550Z,1,0.2
皖AH599E,2,0.4
皖AH5B90,1,0.2
皖AH5G10,1,0.2
皖AH5V95,2,0.4
皖AH5Z36,1,0.2
皖AH632E,2,0.4
皖AH6R32,1,0.2
皖AH760D,1,0.2
皖AH7D76,2,0.4
皖AH7W66,1,0.2
皖AH846G,15,3.0
皖AH857P,3,0.6000000000000001
皖AH933P,1,0.2
皖AH9H32,1,0.2
皖AH9N51,1,0.2
皖AH9Q33,1,0.2
皖AHB846,7,1.4000000000000001
皖AHE157,2,0.4
皖AHE433,1,0.2
皖AHE993,4,0.8
皖AHF948,2,0.4
皖AHG478,1,0.2
皖AHG593,2,0.4
皖AHH420,2,0.4
皖AHJ490,1,0.2
皖AHJ607,1,0.2
皖AHK455,1,0.2
皖AHK483,2,0.4
皖AHK966,1,0.2
皖AHM180,3,0.6000000000000001
皖AHM473,1,0.2
皖AHN370,1,0.2
皖AHN537,2,0.4
皖AHN697,3,0.6000000000000001
皖AHN982,1,0.2
皖AHP309,1,0.2
皖AHP982,2,0.4
皖AHQ768,3,0.6000000000000001
皖AHR082,3,0.6000000000000001
皖AHT027,2,0.4
皖AHT075,2,0.4
皖AHV289,18,3.6
皖AHZ159,1,0.2
皖AJ005P,1,0.2
皖AJ025U,5,1.0
皖AJ089V,1,0.2
皖AJ0913,6,1.2000000000000002
皖AJ0B12,1,0.2
皖AJ0C56,1,0.2
皖AJ0J95,1,0.2
皖AJ0Q22,1,0.2
皖AJ0W61,1,0.2
皖AJ195F,2,0.4
皖AJ223R,1,0.2
皖AJ290X,1,0.2
皖AJ2A23,2,0.4
皖AJ2M11,8,1.6
皖AJ2T18,4,0.8
皖AJ2V62,2,0.4
皖AJ2W87,1,0.2
皖AJ2Z22,1,0.2
皖AJ3B27,2,0.4
皖AJ3Q56,1,0.2
皖AJ414J,1,0.2
皖AJ469J,2,0.4
皖AJ4C88,1,0.2
皖AJ4Z44,1,0.2
皖AJ5194,4,0.8
皖AJ543Z,1,0.2
皖AJ585K,1,0.2
皖AJ589K,1,0.2
皖AJ590Y,7,1.4000000000000001
皖AJ5G65,1,0.2
皖AJ5K36,1,0.2
皖AJ609F,1,0.2
皖AJ615E,1,0.2
皖AJ627D,1,0.2
皖AJ692S,1,0.2
皖AJ6J20,1,0.2
皖AJ6P19,2,0.4
皖AJ6X59,2,0.4
皖AJ7499,1,0.2
皖AJ7E38,1,0.2
皖AJ7S58,1,0.2
皖AJ7Y16,3,0.6000000000000001
皖AJ867B,1,0.2
皖AJ8A00,6,1.2000000000000002
皖AJ8B22,1,0.2
皖AJ8M20,2,0.4
皖AJ8Q20,1,0.2
皖AJ945W,1,0.2
皖AJ990U,2,0.4
皖AJ991Q,1,0.2
皖AJ9T35,1,0.2
皖AJ9X20,2,0.4
皖AJA038,1,0.2
皖AJC276,3,0.6000000000000001
皖AJE570,10,2.0
皖AJG350,1,0.2
皖AJK895,3,0.6000000000000001
皖AJK923,3,0.6000000000000001
皖AJL614,12,2.4000000000000004
皖AJN061,2,0.4
皖AJN592,2,0.4
皖AJQ675,1,0.2
皖AJQ820,3,0.6000000000000001
皖AJR650,1,0.2
皖AJS735,3,0.6000000000000001
皖AJT170,1,0.2
皖AJU442,1,0.2
皖AJU593,4,0.8
皖AJU768,1,0.2
皖AJV048,2,0.4
皖AJW134,1,0.2
皖AJX813,4,0.8
皖AJY047,2,0.4
皖AJY249,1,0.2
皖AJZ013,2,0.4
皖AJZ884,1,0.2
皖AK0258,4,0.8
皖AK053L,1,0.2
皖AK061A,2,0.4
皖AK063S,2,0.4
皖AK0U70,2,0.4
皖AK1154,1,0.2
皖AK117V,6,1.2000000000000002
皖AK157A,1,0.2
皖AK1885,2,0.4
皖AK190K,1,0.2
皖AK1926,1,0.2
皖AK1D87,2,0.4
皖AK1U87,1,0.2
皖AK258X,1,0.2
皖AK295C,1,0.2
皖AK299T,2,0.4
皖AK2D31,2,0.4
皖AK2F13,2,0.4
皖AK2H78,1,0.2
皖AK2S07,4,0.8
皖AK2S80,1,0.2
皖AK2T53,3,0.6000000000000001
皖AK3025,1,0.2
皖AK315V,5,1.0
皖AK321P,4,0.8
皖AK3267,1,0.2
皖AK350F,1,0.2
皖AK363B,2,0.4
皖AK3A55,1,0.2
皖AK3D71,1,0.2
皖AK3H75,1,0.2
皖AK3N05,4,0.8
皖AK3R73,1,0.2
皖AK3T61,1,0.2
皖AK4426,1,0.2
皖AK5282,2,0.4
皖AK535Z,1,0.2
皖AK571L,1,0.2
皖AK5D61,2,0.4
皖AK5N21,1,0.2
皖AK5R37,1,0.2
皖AK5V00,3,0.6000000000000001
皖AK610P,1,0.2
皖AK620D,1,0.2
皖AK6B27,1,0.2
皖AK6H70,1,0.2
皖AK6L16,3,0.6000000000000001
皖AK6Q07,2,0.4
皖AK6S83,1,0.2
皖AK6T21,6,1.2000000000000002
皖AK6U92,6,1.2000000000000002
皖AK715H,1,0.2
皖AK7201,2,0.4
皖AK780F,1,0.2
皖AK787R,1,0.2
皖AK7J56,1,0.2
皖AK7P56,1,0.2
皖AK880N,1,0.2
皖AK8C31,1,0.2
皖AK8C95,2,0.4
皖AK8S59,2,0.4
皖AK8X32,1,0.2
皖AK8Z81,9,1.8
皖AK920H,7,1.4000000000000001
皖AK951W,1,0.2
皖AK9R36,1,0.2
皖AKB630,12,2.4000000000000004
皖AKB851,1,0.2
皖AKB991,3,0.6000000000000001
皖AKC120,5,1.0
皖AKC750,2,0.4
皖AKE391,1,0.2
皖AKG392,1,0.2
皖AKG403,3,0.6000000000000001
皖AKH683,2,0.4
皖AKH759,1,0.2
皖AKH995,1,0.2
皖AKJ000,1,0.2
皖AKJ381,1,0.2
皖AKJ994,2,0.4
皖AKK341,1,0.2
皖AKM225,2,0.4
皖AKN623,1,0.2
皖AKN863,2,0.4
皖AKP003,1,0.2
皖AKP935,1,0.2
皖AKQ557,1,0.2
皖AKQ697,2,0.4
皖AKR048,2,0.4
皖AKU825,2,0.4
皖AKV285,1,0.2
皖AKV807,1,0.2
皖AKV925,1,0.2
皖AKX567,11,2.2
皖AKX830,3,0.6000000000000001
皖AKY092,1,0.2
皖AKZ830,1,0.2
皖AL023H,5,1.0
皖AL0346,1,0.2
皖AL0E51,3,0.6000000000000001
皖AL0L86,3,0.6000000000000001
皖AL123N,1,0.2
皖AL125W,1,0.2
皖AL150V,1,0.2
皖AL1X15,1,0.2
皖AL201R,2,0.4
皖AL325Q,1,0.2
皖AL3A71,6,1.2000000000000002
皖AL3J83,1,0.2
皖AL3N51,1,0.2
皖AL3P67,4,0.8
皖AL3Q51,1,0.2
皖AL3Y09,3,0.6000000000000001
皖AL4476,1,0.2
皖AL4549,1,0.2
皖AL485L,1,0.2
皖AL5071,2,0.4
皖AL532P,1,0.2
皖AL579P,1,0.2
皖AL593U,1,0.2
皖AL5E52,1,0.2
皖AL5G83,2,0.4
皖AL5Q27,12,2.4000000000000004
皖AL6026,1,0.2
皖AL609P,1,0.2
皖AL6D91,1,0.2
皖AL6U05,2,0.4
皖AL7152,1,0.2
皖AL767Q,1,0.2
皖AL7A70,1,0.2
皖AL7C63,2,0.4
皖AL7M58,2,0.4
皖AL7N50,2,0.4
皖AL804M,1,0.2
皖AL8453,4,0.8
皖AL8643,1,0.2
皖AL8D69,3,0.6000000000000001
皖AL8G31,1,0.2
皖AL8V06,1,0.2
皖AL902V,2,0.4
皖AL933Q,3,0.6000000000000001
皖AL953U,2,0.4
皖AL9836,1,0.2
皖AL9X32,1,0.2
皖ALC054,3,0.6000000000000001
皖ALD348,2,0.4
皖ALD455,1,0.2
皖ALE932,2,0.4
皖ALK583,3,0.6000000000000001
皖ALK973,1,0.2
皖ALM932,1,0.2
皖ALN524,1,0.2
皖ALP350,1,0.2
皖ALP544,2,0.4
皖ALP626,1,0.2
皖ALQ029,1,0.2
皖ALQ192,3,0.6000000000000001
皖ALQ963,1,0.2
皖ALQ986,2,0.4
皖ALU702,1,0.2
皖ALU720,1,0.2
皖ALV056,1,0.2
皖ALV128,1,0.2
皖ALV605,3,0.6000000000000001
皖ALW606,5,1.0
皖ALX610,2,0.4
皖ALZ869,2,0.4
皖AM056M,5,1.0
皖AM089R,1,0.2
皖AM0960,3,0.6000000000000001
皖AM0J11,4,0.8
皖AM112K,1,0.2
皖AM1397,1,0.2
皖AM146M,2,0.4
皖AM151F,1,0.2
皖AM1832,1,0.2
皖AM1E81,1,0.2
皖AM215K,13,2.6
皖AM269Z,2,0.4
皖AM276N,7,1.4000000000000001
皖AM2960,1,0.2
皖AM2A07,1,0.2
皖AM2B81,1,0.2
皖AM2F66,1,0.2
皖AM2N81,1,0.2
皖AM2P12,1,0.2
皖AM2Q28,2,0.4
皖AM2W96,2,0.4
皖AM308V,1,0.2
皖AM3624,2,0.4
皖AM3J52,1,0.2
皖AM3T68,1,0.2
皖AM424H,1,0.2
皖AM560D,2,0.4
皖AM569E,1,0.2
皖AM589H,1,0.2
皖AM638A,1,0.2
皖AM675X,1,0.2
皖AM6D58,1,0.2
皖AM6G21,2,0.4
皖AM703X,3,0.6000000000000001
皖AM733E,5,1.0
皖AM756S,2,0.4
皖AM781G,1,0.2
皖AM7848,1,0.2
皖AM7K16,1,0.2
皖AM7Q51,1,0.2
皖AM7X15,1,0.2
皖AM8013,2,0.4
皖AM807S,3,0.6000000000000001
皖AM892S,1,0.2
皖AM8B87,1,0.2
皖AM8J87,1,0.2
皖AM8U66,1,0.2
皖AM903V,2,0.4
皖AM991X,1,0.2
皖AM9B02,3,0.6000000000000001
皖AM9M58,2,0.4
皖AM9W99,1,0.2
皖AMA180,2,0.4
皖AMB112,5,1.0
皖AMB852,1,0.2
皖AMC184,5,1.0
皖AMC372,1,0.2
皖AMK016,4,0.8
皖AML421,2,0.4
皖AML905,1,0.2
皖AMM748,1,0.2
皖AMP770,2,0.4
皖AMQ231,5,1.0
皖AMQ500,2,0.4
皖AMQ985,1,0.2
皖AMR060,1,0.2
皖AMR675,1,0.2
皖AMS222,2,0.4
皖AMS882,1,0.2
皖AMT861,2,0.4
皖AMU103,2,0.4
皖AMU967,1,0.2
皖AMV309,1,0.2
皖AMV358,1,0.2
皖AMW017,1,0.2
皖AMW046,2,0.4
皖AMW558,1,0.2
皖AMX230,2,0.4
皖AMX933,2,0.4
皖AMY609,1,0.2
皖AMY949,1,0.2
皖AMZ366,2,0.4
皖AMZ778,1,0.2
皖AN002A,1,0.2
皖AN028F,9,1.8
皖AN085S,5,1.0
皖AN0B01,1,0.2
皖AN0H08,2,0.4
皖AN0L18,1,0.2
皖AN0S73,3,0.6000000000000001
皖AN101A,2,0.4
皖AN135G,2,0.4
皖AN136K,1,0.2
皖AN196Z,1,0.2
皖AN1A21,1,0.2
皖AN1K17,1,0.2
皖AN1N80,2,0.4
皖AN1X26,4,0.8
皖AN1X61,1,0.2
皖AN230T,1,0.2
皖AN299E,2,0.4
皖AN2M39,2,0.4
皖AN312K,2,0.4
皖AN3C57,1,0.2
皖AN3T02,1,0.2
皖AN3X51,1,0.2
皖AN4519,4,0.8
皖AN4Y18,1,0.2
皖AN571K,5,1.0
皖AN5937,1,0.2
皖AN5A51,2,0.4
皖AN5B26,2,0.4
皖AN5Q82,1,0.2
皖AN5S05,5,1.0
皖AN5Z38,1,0.2
皖AN5Z56,1,0.2
皖AN622V,2,0.4
皖AN633R,2,0.4
皖AN668G,1,0.2
皖AN7216,2,0.4
皖AN7D32,1,0.2
皖AN7D59,6,1.2000000000000002
皖AN802T,1,0.2
皖AN803K,2,0.4
皖AN805B,2,0.4
皖AN825K,1,0.2
皖AN8Q00,4,0.8
皖AN8X73,1,0.2
皖AN8Z36,2,0.4
皖AN933V,1,0.2
皖AN9753,4,0.8
皖AN975Z,6,1.2000000000000002
皖AN9856,2,0.4
皖AN993E,2,0.4
皖AN9Q87,2,0.4
皖AN9S69,1,0.2
皖AN9U67,2,0.4
皖ANA690,1,0.2
皖ANB803,2,0.4
皖ANB978,3,0.6000000000000001
皖ANC677,3,0.6000000000000001
皖ANC909,2,0.4
皖AND235,1,0.2
皖ANE004,2,0.4
皖ANE073,1,0.2
皖ANF105,1,0.2
皖ANF330,3,0.6000000000000001
皖ANF573,1,0.2
皖ANH452,2,0.4
皖ANK958,1,0.2
皖ANL729,7,1.4000000000000001
皖ANP025,2,0.4
皖ANP876,1,0.2
皖ANQ181,1,0.2
皖ANR262,2,0.4
皖ANR652,6,1.2000000000000002
皖ANS227,4,0.8
皖ANT252,2,0.4
皖ANT287,1,0.2
皖ANT579,1,0.2
皖ANU107,2,0.4
皖ANU363,2,0.4
皖ANV685,1,0.2
皖ANV956,1,0.2
皖ANW552,1,0.2
皖ANW890,1,0.2
皖ANY353,1,0.2
皖AP0155,1,0.2
皖AP0243,1,0.2
皖AP068H,5,1.0
皖AP086J,4,0.8
皖AP091J,1,0.2
皖AP0G86,4,0.8
皖AP0G97,1,0.2
皖AP0H95,5,1.0
皖AP0R86,3,0.6000000000000001
皖AP198C,1,0.2
皖AP1D56,49,9.8
皖AP1F09,1,0.2
皖AP1F87,2,0.4
皖AP1J67,4,0.8
皖AP1L70,3,0.6000000000000001
皖AP1R58,2,0.4
皖AP1U28,1,0.2
皖AP2126,2,0.4
皖AP216A,1,0.2
皖AP2246,1,0.2
皖AP2B06,5,1.0
皖AP2E82,2,0.4
皖AP2H93,1,0.2
皖AP2N09,4,0.8
皖AP2P95,1,0.2
皖AP322C,26,5.2
皖AP3B01,2,0.4
皖AP3M57,3,0.6000000000000001
皖AP3R58,1,0.2
皖AP3S53,1,0.2
皖AP3W01,2,0.4
皖AP566E,1,0.2
皖AP592G,3,0.6000000000000001
皖AP599E,1,0.2
皖AP5E11,1,0.2
皖AP5U21,3,0.6000000000000001
皖AP5W85,4,0.8
皖AP612Y,1,0.2
皖AP6232,2,0.4
皖AP679J,2,0.4
皖AP692H,2,0.4
皖AP6945,1,0.2
皖AP6B09,2,0.4
皖AP6B28,1,0.2
皖AP6C67,2,0.4
皖AP6U76,1,0.2
皖AP6Z63,4,0.8
皖AP781M,1,0.2
皖AP792R,2,0.4
